Organization,Division,Industry,Country,SDG_Goals,Year Range Start,URL,File Type,Flag,Last Scraped
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://corporate.mcdonalds.com/content/dam/sites/corp/nfl/pdf/McDonalds_PurposeImpact_ProgressReport_2023_2024.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://corporate.ralphlauren.com/on/demandware.static/-/Sites-RalphLauren_Corporate-Library/default/dw95dc0796/documents/2024_reports_and_policies/RL-2024-GCSReport.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://investors.baesystems.com/~/media/Files/B/BAE-Systems-Investor/investors/annual-reports/2023-annual-report.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.diageo.com/~/media/Files/D/Diageo-V2/Diageo-Corp/investors/diageo-annual-report-2024.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.alcoa.com/sustainability/pdf/2023-Sustainability-Report.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.wa.gov.au/system/files/2024-03/state_emergency_management_plan_3.08.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.macquarie.com/assets/macq/investor/reports/2024/macquarie-group-fy24-annual-report.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.transurban.com/content/dam/investor-centre/04/2024-Corporate-Report.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://investors.sonichealthcare.com/FormBuilder/_Resource/_module/T8Ln_c4ibUqyFnnNe9zNRA/docs/Reports/AR/SHL_AnnualReport_2024.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.heidelbergmaterials.com/sites/default/files/2024-03/HM_ASR_2023.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://deckers.com/sites/default/files/pdf/FY24%20Deckers%20Creating%20Change%20Report.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.johnsoncontrols.com/-/media/project/jci-global/johnson-controls/us-region/united-states-johnson-controls/corporate-sustainability/reporting-and-policies/documents/2024-sustainability-report.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.manulife.com/content/dam/corporate/global/en/documents/pas/2023/MFC_ESGR_2023_EN.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.royallifesaving.com.au/__data/assets/pdf_file/0008/107981/89487_2025_State-of-Australian-Aquatic-Facilities-2025.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.health.wa.gov.au/~/media/Files/Corporate/Reports-and-publications/Clinical-Services-Framework/Clinical_Framework_2014-2024.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://stjohnwa.com.au/docs/default-source/board-communiques/2024-march-communique.pdf?sfvrsn=e151f3b2_2,PDF,Trusted,16/04/2025
